File name,Scenario,Use,Indicator,Certain,Uncertain,X_coord,Y_coord
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X5,Y4
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X5,Y5
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X5,Y6
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X6,Y1
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X6,Y2
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X6,Y3
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X6,Y4
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X6,Y5
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X6,Y6
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X7,Y1
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X7,Y2
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X7,Y3
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X7,Y4
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X7,Y5
S2G2P1,2,0,Red_List_Of_Ecosystems,TRUE,FALSE,X7,Y6
S2G2P1,2,0,SPI,FALSE,TRUE,X1,Y1
S2G2P1,2,0,SPI,FALSE,TRUE,X2,Y1
S2G2P1,2,0,SPI,FALSE,TRUE,X3,Y1
S2G2P1,2,0,SPI,FALSE,TRUE,X4,Y1
S2G2P1,2,0,SPI,FALSE,TRUE,X5,Y1
S2G2P1,2,0,SPI,FALSE,TRUE,X6,Y1
S2G2P1,2,0,SPI,FALSE,TRUE,X7,Y1
S2G2P1,2,0,SPI,TRUE,FALSE,X1,Y2
S2G2P1,2,0,SPI,TRUE,FALSE,X1,Y3
S2G2P1,2,0,SPI,TRUE,FALSE,X1,Y4
S2G2P1,2,0,SPI,TRUE,FALSE,X1,Y5
S2G2P1,2,0,SPI,TRUE,FALSE,X1,Y6
S2G2P1,2,0,SPI,TRUE,FALSE,X2,Y2
S2G2P1,2,0,SPI,TRUE,FALSE,X2,Y3
S2G2P1,2,0,SPI,TRUE,FALSE,X2,Y4
S2G2P1,2,0,SPI,TRUE,FALSE,X2,Y5
S2G2P1,2,0,SPI,TRUE,FALSE,X2,Y6
S2G2P1,2,0,SPI,TRUE,FALSE,X3,Y2
S2G2P1,2,0,SPI,TRUE,FALSE,X3,Y3
S2G2P1,2,0,SPI,TRUE,FALSE,X3,Y4
S2G2P1,2,0,SPI,TRUE,FALSE,X3,Y5
S2G2P1,2,0,SPI,TRUE,FALSE,X3,Y6
S2G2P1,2,0,SPI,TRUE,FALSE,X4,Y2
S2G2P1,2,0,SPI,TRUE,FALSE,X4,Y3
S2G2P1,2,0,SPI,TRUE,FALSE,X4,Y4
S2G2P1,2,0,SPI,TRUE,FALSE,X4,Y5
S2G2P1,2,0,SPI,TRUE,FALSE,X4,Y6
S2G2P1,2,0,SPI,TRUE,FALSE,X5,Y2
S2G2P1,2,0,SPI,TRUE,FALSE,X5,Y3
S2G2P1,2,0,SPI,TRUE,FALSE,X5,Y4
S2G2P1,2,0,SPI,TRUE,FALSE,X5,Y5
S2G2P1,2,0,SPI,TRUE,FALSE,X5,Y6
S2G2P1,2,0,SPI,TRUE,FALSE,X6,Y2
S2G2P1,2,0,SPI,TRUE,FALSE,X6,Y3
S2G2P1,2,0,SPI,TRUE,FALSE,X6,Y4
S2G2P1,2,0,SPI,TRUE,FALSE,X6,Y5
S2G2P1,2,0,SPI,TRUE,FALSE,X6,Y6
S2G2P1,2,0,SPI,TRUE,FALSE,X7,Y2
S2G2P1,2,0,SPI,TRUE,FALSE,X7,Y3
S2G2P1,2,0,SPI,TRUE,FALSE,X7,Y4
S2G2P1,2,0,SPI,TRUE,FALSE,X7,Y5
S2G2P1,2,0,SPI,TRUE,FALSE,X7,Y6
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y1
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y1
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y1
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y1
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y1
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y1
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y1
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y2
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y2
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y2
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y2
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y2
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y2
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y2
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y3
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y3
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y3
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y3
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y3
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y3
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y3
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y4
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y4
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y4
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y4
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y4
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y4
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y4
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y5
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y5
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y5
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y5
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y5
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y5
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y5
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y6
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y6
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y6
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y6
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y6
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y6
S2G2P1,3,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y6
S2G2P1,3,0,Red_List,FALSE,TRUE,X4,Y6
S2G2P1,3,0,Red_List,FALSE,TRUE,X5,Y6
S2G2P1,3,0,Red_List,TRUE,FALSE,X6,Y6
S2G2P1,3,0,Red_List,TRUE,FALSE,X7,Y6
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X5,Y1
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X5,Y2
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X5,Y3
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X5,Y4
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X5,Y5
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X5,Y6
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X6,Y1
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X6,Y2
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X6,Y3
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X6,Y4
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X6,Y5
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X6,Y6
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X7,Y1
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X7,Y2
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X7,Y3
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X7,Y4
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X7,Y5
S2G2P1,3,0,Red_List_Of_Ecosystems,TRUE,FALSE,X7,Y6
S2G2P1,3,0,SPI,FALSE,TRUE,X1,Y1
S2G2P1,3,0,SPI,FALSE,TRUE,X2,Y1
S2G2P1,3,0,SPI,FALSE,TRUE,X3,Y1
S2G2P1,3,0,SPI,FALSE,TRUE,X4,Y1
S2G2P1,3,0,SPI,FALSE,TRUE,X5,Y1
S2G2P1,3,0,SPI,FALSE,TRUE,X6,Y1
S2G2P1,3,0,SPI,FALSE,TRUE,X7,Y1
S2G2P1,3,0,SPI,TRUE,FALSE,X1,Y2
S2G2P1,3,0,SPI,TRUE,FALSE,X1,Y3
S2G2P1,3,0,SPI,TRUE,FALSE,X1,Y4
S2G2P1,3,0,SPI,TRUE,FALSE,X1,Y5
S2G2P1,3,0,SPI,TRUE,FALSE,X1,Y6
S2G2P1,3,0,SPI,TRUE,FALSE,X2,Y2
S2G2P1,3,0,SPI,TRUE,FALSE,X2,Y3
S2G2P1,3,0,SPI,TRUE,FALSE,X2,Y4
S2G2P1,3,0,SPI,TRUE,FALSE,X2,Y5
S2G2P1,3,0,SPI,TRUE,FALSE,X2,Y6
S2G2P1,3,0,SPI,TRUE,FALSE,X3,Y2
S2G2P1,3,0,SPI,TRUE,FALSE,X3,Y3
S2G2P1,3,0,SPI,TRUE,FALSE,X3,Y4
S2G2P1,3,0,SPI,TRUE,FALSE,X3,Y5
S2G2P1,3,0,SPI,TRUE,FALSE,X3,Y6
S2G2P1,3,0,SPI,TRUE,FALSE,X4,Y2
S2G2P1,3,0,SPI,TRUE,FALSE,X4,Y3
S2G2P1,3,0,SPI,TRUE,FALSE,X4,Y4
S2G2P1,3,0,SPI,TRUE,FALSE,X4,Y5
S2G2P1,3,0,SPI,TRUE,FALSE,X4,Y6
S2G2P1,3,0,SPI,TRUE,FALSE,X5,Y2
S2G2P1,3,0,SPI,TRUE,FALSE,X5,Y3
S2G2P1,3,0,SPI,TRUE,FALSE,X5,Y4
S2G2P1,3,0,SPI,TRUE,FALSE,X5,Y5
S2G2P1,3,0,SPI,TRUE,FALSE,X5,Y6
S2G2P1,3,0,SPI,TRUE,FALSE,X6,Y2
S2G2P1,3,0,SPI,TRUE,FALSE,X6,Y3
S2G2P1,3,0,SPI,TRUE,FALSE,X6,Y4
S2G2P1,3,0,SPI,TRUE,FALSE,X6,Y5
S2G2P1,3,0,SPI,TRUE,FALSE,X6,Y6
S2G2P1,3,0,SPI,TRUE,FALSE,X7,Y2
S2G2P1,3,0,SPI,TRUE,FALSE,X7,Y3
S2G2P1,3,0,SPI,TRUE,FALSE,X7,Y4
S2G2P1,3,0,SPI,TRUE,FALSE,X7,Y5
S2G2P1,3,0,SPI,TRUE,FALSE,X7,Y6
S2G3P1,1,0,Red_List,TRUE,FALSE,X5,Y4
S2G3P1,1,0,Red_List,TRUE,FALSE,X5,Y5
S2G3P1,1,0,Red_List,TRUE,FALSE,X5,Y6
S2G3P1,1,0,Red_List,TRUE,FALSE,X6,Y4
S2G3P1,1,0,Red_List,TRUE,FALSE,X6,Y5
S2G3P1,1,0,Red_List,TRUE,FALSE,X6,Y6
S2G3P1,1,0,Red_List,TRUE,FALSE,X7,Y4
S2G3P1,1,0,Red_List,TRUE,FALSE,X7,Y5
S2G3P1,1,0,Red_List,TRUE,FALSE,X7,Y6
S2G3P1,1,0,Red_List,FALSE,TRUE,X3,Y4
S2G3P1,1,0,Red_List,FALSE,TRUE,X3,Y5
S2G3P1,1,0,Red_List,FALSE,TRUE,X4,Y3
S2G3P1,1,0,Red_List,FALSE,TRUE,X4,Y4
S2G3P1,1,0,Red_List,FALSE,TRUE,X4,Y5
S2G3P1,1,0,Red_List,FALSE,TRUE,X4,Y6
S2G3P1,1,0,Red_List,FALSE,TRUE,X5,Y3
S2G3P1,1,0,Red_List,FALSE,TRUE,X6,Y3
S2G3P1,1,0,Red_List,FALSE,TRUE,X7,Y2
S2G3P1,1,0,Red_List,FALSE,TRUE,X7,Y3
S2G3P1,1,0,LPI,FALSE,TRUE,X1,Y3
S2G3P1,1,0,LPI,FALSE,TRUE,X2,Y3
S2G3P1,1,0,LPI,FALSE,TRUE,X3,Y3
S2G3P1,1,0,LPI,FALSE,TRUE,X4,Y3
S2G3P1,1,0,LPI,FALSE,TRUE,X5,Y3
S2G3P1,1,0,LPI,FALSE,TRUE,X6,Y3
S2G3P1,1,0,LPI,FALSE,TRUE,X7,Y3
S2G3P1,1,0,LPI,TRUE,FALSE,X1,Y4
S2G3P1,1,0,LPI,TRUE,FALSE,X1,Y5
S2G3P1,1,0,LPI,TRUE,FALSE,X1,Y6
S2G3P1,1,0,LPI,TRUE,FALSE,X2,Y4
S2G3P1,1,0,LPI,TRUE,FALSE,X2,Y5
S2G3P1,1,0,LPI,TRUE,FALSE,X2,Y6
S2G3P1,1,0,LPI,TRUE,FALSE,X3,Y4
S2G3P1,1,0,LPI,TRUE,FALSE,X3,Y5
S2G3P1,1,0,LPI,TRUE,FALSE,X3,Y6
S2G3P1,1,0,LPI,TRUE,FALSE,X4,Y4
S2G3P1,1,0,LPI,TRUE,FALSE,X4,Y5
S2G3P1,1,0,LPI,TRUE,FALSE,X4,Y6
S2G3P1,1,0,LPI,TRUE,FALSE,X5,Y4
S2G3P1,1,0,LPI,TRUE,FALSE,X5,Y5
S2G3P1,1,0,LPI,TRUE,FALSE,X5,Y6
S2G3P1,1,0,LPI,TRUE,FALSE,X6,Y4
S2G3P1,1,0,LPI,TRUE,FALSE,X6,Y5
S2G3P1,1,0,LPI,TRUE,FALSE,X6,Y6
S2G3P1,1,0,LPI,TRUE,FALSE,X7,Y4
S2G3P1,1,0,LPI,TRUE,FALSE,X7,Y5
S2G3P1,1,0,LPI,TRUE,FALSE,X7,Y6
S2G3P1,1,0,SPI,TRUE,TRUE,X7,Y5
S2G3P1,1,0,NE,TRUE,TRUE,X2,Y2
S2G3P1,1,0,NE,TRUE,TRUE,X3,Y2
S2G3P1,1,0,NE,TRUE,TRUE,X4,Y2
S2G3P1,1,0,NE,TRUE,TRUE,X5,Y2
S2G3P1,1,0,NE,TRUE,TRUE,X6,Y2
S2G3P1,1,0,NE,TRUE,TRUE,X7,Y2
S2G3P1,1,0,NE,TRUE,TRUE,X3,Y3
S2G3P1,1,0,NE,TRUE,TRUE,X4,Y3
S2G3P1,1,0,NE,TRUE,TRUE,X5,Y3
S2G3P1,1,0,NE,TRUE,TRUE,X6,Y3
S2G3P1,1,0,NE,TRUE,TRUE,X7,Y3
S2G3P1,1,0,NE,FALSE,TRUE,X3,Y4
S2G3P1,1,0,NE,FALSE,TRUE,X4,Y4
S2G3P1,1,0,NE,FALSE,TRUE,X4,Y5
S2G3P1,1,0,NE,FALSE,TRUE,X5,Y4
S2G3P1,1,0,NE,FALSE,TRUE,X5,Y5
S2G3P1,1,0,NE,FALSE,TRUE,X5,Y6
S2G3P1,1,0,NE,FALSE,TRUE,X6,Y4
S2G3P1,1,0,NE,FALSE,TRUE,X6,Y5
S2G3P1,1,0,NE,FALSE,TRUE,X6,Y6
S2G3P1,1,0,NE,FALSE,TRUE,X7,Y4
S2G3P1,1,0,NE,FALSE,TRUE,X7,Y5
S2G3P1,1,0,NE,FALSE,TRUE,X7,Y6
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y1
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y1
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y1
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y1
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y1
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y1
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y1
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y2
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y2
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y2
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y2
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y2
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y2
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y2
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y3
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y3
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y3
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y3
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y3
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y3
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y3
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y4
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y4
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y4
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y4
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y4
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y4
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y4
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y5
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y5
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y5
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y5
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y5
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y5
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y5
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y6
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y6
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y6
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y6
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y6
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y6
S2G3P1,1,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y6
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X3,Y3
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X3,Y4
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X3,Y5
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X3,Y3
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X4,Y4
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X4,Y5
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X4,Y6
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X5,Y2
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X5,Y3
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X5,Y4
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X5,Y5
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X5,Y6
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X6,Y2
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X6,Y3
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X6,Y4
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X6,Y5
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X6,Y6
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X7,Y2
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X7,Y3
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X7,Y4
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X7,Y5
S2G3P1,1,0,Red_List_Of_Ecosystems,FALSE,TRUE,X7,Y6
S2G3P1,2,0,Red_List,FALSE,TRUE,X3,Y4
S2G3P1,2,0,Red_List,FALSE,TRUE,X3,Y5
S2G3P1,2,0,Red_List,FALSE,TRUE,X4,Y3
S2G3P1,2,0,Red_List,FALSE,TRUE,X4,Y4
S2G3P1,2,0,Red_List,FALSE,TRUE,X4,Y5
S2G3P1,2,0,Red_List,FALSE,TRUE,X4,Y6
S2G3P1,2,0,Red_List,FALSE,TRUE,X5,Y3
S2G3P1,2,0,Red_List,FALSE,TRUE,X5,Y4
S2G3P1,2,0,Red_List,FALSE,TRUE,X6,Y3
S2G3P1,2,0,Red_List,FALSE,TRUE,X7,Y3
S2G3P1,2,0,Red_List,TRUE,FALSE,X5,Y5
S2G3P1,2,0,Red_List,TRUE,FALSE,X5,Y6
S2G3P1,2,0,Red_List,TRUE,FALSE,X6,Y4
S2G3P1,2,0,Red_List,TRUE,FALSE,X6,Y5
S2G3P1,2,0,Red_List,TRUE,FALSE,X6,Y6
S2G3P1,2,0,Red_List,TRUE,FALSE,X7,Y4
S2G3P1,2,0,Red_List,TRUE,FALSE,X7,Y5
S2G3P1,2,0,Red_List,TRUE,FALSE,X7,Y6
S2G3P1,2,0,LPI,FALSE,TRUE,X4,Y3
S2G3P1,2,0,LPI,FALSE,TRUE,X5,Y3
S2G3P1,2,0,LPI,FALSE,TRUE,X6,Y3
S2G3P1,2,0,LPI,FALSE,TRUE,X7,Y3
S2G3P1,2,0,LPI,TRUE,TRUE,X4,Y4
S2G3P1,2,0,LPI,TRUE,TRUE,X4,Y5
S2G3P1,2,0,LPI,TRUE,TRUE,X4,Y6
S2G3P1,2,0,LPI,TRUE,TRUE,X5,Y4
S2G3P1,2,0,LPI,TRUE,TRUE,X5,Y5
S2G3P1,2,0,LPI,TRUE,TRUE,X5,Y6
S2G3P1,2,0,LPI,TRUE,TRUE,X6,Y4
S2G3P1,2,0,LPI,TRUE,TRUE,X6,Y5
S2G3P1,2,0,LPI,TRUE,TRUE,X6,Y6
S2G3P1,2,0,LPI,TRUE,TRUE,X7,Y4
S2G3P1,2,0,LPI,TRUE,TRUE,X7,Y5
S2G3P1,2,0,LPI,TRUE,TRUE,X7,Y6
S2G3P1,2,0,SPI,TRUE,TRUE,X1,Y1
S2G3P1,2,0,SPI,TRUE,TRUE,X1,Y2
S2G3P1,2,0,SPI,TRUE,TRUE,X1,Y3
S2G3P1,2,0,SPI,TRUE,TRUE,X1,Y4
S2G3P1,2,0,SPI,TRUE,TRUE,X1,Y5
S2G3P1,2,0,SPI,TRUE,TRUE,X1,Y6
S2G3P1,2,0,SPI,FALSE,TRUE,X2,Y1
S2G3P1,2,0,SPI,FALSE,TRUE,X2,Y2
S2G3P1,2,0,SPI,FALSE,TRUE,X2,Y3
S2G3P1,2,0,SPI,FALSE,TRUE,X2,Y4
S2G3P1,2,0,SPI,FALSE,TRUE,X2,Y5
S2G3P1,2,0,SPI,FALSE,TRUE,X2,Y6
S2G3P1,2,0,NE,FALSE,TRUE,X5,Y4
S2G3P1,2,0,NE,FALSE,TRUE,X6,Y4
S2G3P1,2,0,NE,FALSE,TRUE,X6,Y5
S2G3P1,2,0,NE,FALSE,TRUE,X7,Y4
S2G3P1,2,0,NE,FALSE,TRUE,X7,Y5
S2G3P1,2,0,NE,FALSE,TRUE,X7,Y6
S2G3P1,2,0,NE,TRUE,TRUE,X4,Y2
S2G3P1,2,0,NE,TRUE,TRUE,X5,Y2
S2G3P1,2,0,NE,TRUE,TRUE,X5,Y3
S2G3P1,2,0,NE,TRUE,TRUE,X6,Y2
S2G3P1,2,0,NE,TRUE,TRUE,X6,Y3
S2G3P1,2,0,NE,TRUE,TRUE,X7,Y2
S2G3P1,2,0,NE,TRUE,TRUE,X7,Y3
S2G3P1,2,0,Red_List_Of_Ecosystems,FALSE,TRUE,X4,Y3
S2G3P1,2,0,Red_List_Of_Ecosystems,FALSE,TRUE,X4,Y4
S2G3P1,2,0,Red_List_Of_Ecosystems,FALSE,TRUE,X4,Y5
S2G3P1,2,0,Red_List_Of_Ecosystems,FALSE,TRUE,X4,Y6
S2G3P1,2,0,Red_List_Of_Ecosystems,FALSE,TRUE,X5,Y2
S2G3P1,2,0,Red_List_Of_Ecosystems,FALSE,TRUE,X5,Y3
S2G3P1,2,0,Red_List_Of_Ecosystems,FALSE,TRUE,X6,Y2
S2G3P1,2,0,Red_List_Of_Ecosystems,FALSE,TRUE,X6,Y3
S2G3P1,2,0,Red_List_Of_Ecosystems,FALSE,TRUE,X7,Y2
S2G3P1,2,0,Red_List_Of_Ecosystems,FALSE,TRUE,X7,Y3
S2G3P1,2,0,Red_List_Of_Ecosystems,TRUE,TRUE,X5,Y5
S2G3P1,2,0,Red_List_Of_Ecosystems,TRUE,TRUE,X5,Y6
S2G3P1,2,0,Red_List_Of_Ecosystems,TRUE,TRUE,X6,Y4
S2G3P1,2,0,Red_List_Of_Ecosystems,TRUE,TRUE,X6,Y5
S2G3P1,2,0,Red_List_Of_Ecosystems,TRUE,TRUE,X6,Y6
S2G3P1,2,0,Red_List_Of_Ecosystems,TRUE,TRUE,X7,Y4
S2G3P1,2,0,Red_List_Of_Ecosystems,TRUE,TRUE,X7,Y5
S2G3P1,2,0,Red_List_Of_Ecosystems,TRUE,TRUE,X7,Y6
S2G3P1,2,0,Extent_Of_Ecosystems,TRUE,FALSE,X1,Y1
S2G3P1,2,0,Extent_Of_Ecosystems,TRUE,FALSE,X2,Y1
S2G3P1,2,0,Extent_Of_Ecosystems,TRUE,FALSE,X3,Y1
S2G3P1,2,0,Extent_Of_Ecosystems,TRUE,FALSE,X4,Y1
S2G3P1,2,0,Extent_Of_Ecosystems,TRUE,FALSE,X5,Y1
S2G3P1,2,0,Extent_Of_Ecosystems,TRUE,FALSE,X6,Y1
S2G3P1,2,0,Extent_Of_Ecosystems,TRUE,FALSE,X7,Y1
